tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,actor,actress,producer
tt4057632,All Three of Us,Nous trois ou rien,2015,102,"Comedy,Drama",nm4595176,nm4595176,7.2,2850,"nm4595176,nm0201462,nm1594248,nm4595016,nm1213573,nm3214170,nm0248254","nm1871951,nm0951456,nm0290420",nm4996279
tt4058500,A Perfect Man,Un homme idéal,2015,104,"Drama,Thriller",nm1571412,"nm1571412,nm3280198,nm0897065",6.8,5264,"nm2582755,nm0545838,nm1717383,nm0053903,nm3727483,nm0767710,nm1056800","nm0320759,nm0146848,nm0609646","nm1911767,nm1963733,nm1178089"
tt4061620,Firebird,Firebird,2021,107,"Biography,Drama,Romance",nm3818919,"nm3818919,nm4350114,nm0275322",7.1,14538,"nm4350114,nm8712362,nm10379270,nm0695224,nm0940245,nm7083561,nm0492236,nm1772703","nm7709590,nm5334135","nm4350114,nm3818919,nm0747567"
tt4061640,Traffic,Traffic,2014,110,Documentary,nm4891189,nm6928251,6.7,1020,"nm5152376,nm2584297,nm6809219,nm6809089,nm6808999","nm5660709,nm6808957,nm4428177",nm4891189
tt4061876,Kid Kulafu,Kid Kulafu,2015,109,"Biography,Drama,Sport",nm3642120,"nm3039632,nm3642120,nm1301525",6.7,741,"nm3012977,nm0599004,nm1905455,nm2276276,nm4582869,nm6270059,nm4424216,nm5600379,nm1979852",nm0211278,nm3563713
tt4061944,Te Ata,Te Ata,2016,105,"Biography,Drama,History",nm2021984,"nm1965453,nm7692419",7.4,1081,"nm0083655,nm0001295,nm0040015,nm0637441","nm0452963,nm0909578,nm5241330,nm0681882,nm3163491,nm5763207",nm0802881
tt4062208,Don't Tell Me the Boy Was Mad,Une histoire de fou,2015,134,"Drama,History",nm0350168,"nm0350168,nm0851522,nm7716447",6.8,704,"nm0008787,nm1228072,nm6284535,nm0836682,nm0042848,nm7639622,nm5812965","nm0038449,nm3943919,nm0269809","nm0096266,nm0350168"
tt4062536,Green Room,Green Room,2015,95,"Horror,Thriller",nm1099918,nm1099918,7.0,151174,"nm0947338,nm0001772,nm3771184,nm4360085,nm3664430,nm0916406,nm0086301,nm1468061","nm1782299,nm0790057","nm1965828,nm2098196,nm1507013"
tt4063314,"My Love, Don't Cross That River","Nim-a, geu-gang-eul geon-neo-ji ma-o",2014,86,"Documentary,Drama,Romance",nm6795452,nm6795452,7.9,854,,,nm6795453
tt4065414,A Good American,A Good American,2015,100,"Biography,Documentary,History",nm4931608,nm4931608,7.3,1414,"nm9220908,nm9220909,nm9220910,nm9220911",,nm4931608
tt4065552,The Unknown Soldier,Tuntematon sotilas,2017,132,"Drama,War",nm0521803,"nm0513028,nm0521803,nm1497250",7.7,14356,"nm0014247,nm2921197,nm1948103,nm1715025,nm1288659,nm0438626,nm1576916,nm0754396,nm0590481",nm1867020,"nm0973244,nm3461003,nm0521803,nm0855012"
tt4065842,What a Wonderful Family!,Kazoku wa tsuraiyo,2016,108,Comedy,nm0945282,"nm0945282,nm1323078",6.8,1335,"nm0368089,nm0632761,nm0370684,nm1070494,nm7746173,nm3837883","nm0949097,nm0622407,nm0620066,nm1066974",nm9640815
tt4067066,Amar Ache Jol,Amar Ache Jol,2008,123,Family,nm0014152,nm0014152,6.9,833,"nm1417645,nm1383799,nm0051677,nm2062470,nm6753464,nm5953484","nm6160575,nm1156377,nm5284764,nm2478689",
tt4067084,The Island 2,El Gezira 2,2014,100,"Action,Drama,Thriller",nm0032714,"nm2409430,nm2559996,nm6799127",7.0,2827,"nm1012570,nm1651236,nm5972255,nm0252753,nm4019830,nm4990114,nm6799126,nm5575915,nm13062125",nm0754906,"nm1704344,nm1441300"
tt4068576,The Nightingale,The Nightingale,2018,136,"Adventure,Drama,Thriller",nm0448768,nm0448768,7.3,40073,"nm8849491,nm0380632,nm2113423,nm1191900,nm3510471,nm6339026","nm4957233,nm11583458,nm11583457,nm0427772","nm0373829,nm1103398,nm0448768,nm0660295"
tt4072326,Ali and Nino,Ali and Nino,2016,100,"Drama,Romance,War",nm0438090,"nm0358960,nm6803912",6.8,11635,"nm4682935,nm0001597,nm1249052,nm0259831,nm1492213,nm1669979,nm0541250","nm1482999,nm0001567,nm7167925",nm0858123
tt4072352,Magallanes,Magallanes,2015,109,Drama,nm0215938,nm0215938,7.4,1153,"nm0017343,nm0131254,nm1072910,nm0527002,nm0576662,nm0643904","nm0039978,nm1655698,nm1195405,nm6730970",
tt4074304,Pervert Park,Pervert Park,2014,77,"Crime,Documentary","nm3820618,nm6822246","nm3820618,nm6822246",7.0,1511,,,"nm3820618,nm4068100"
tt4074502,Dark Star: HR Gigers Welt,Dark Star: HR Gigers Welt,2014,95,"Biography,Documentary",nm4662751,nm4662751,6.9,1359,,,nm0388438
tt4076058,We Are Young. We Are Strong.,Wir sind jung. Wir sind stark.,2014,123,"Crime,Drama,History",nm2546059,"nm2935195,nm2546059",7.0,2395,"nm1909076,nm0834479,nm2056274,nm1879559,nm4198580,nm2245251","nm6233165,nm4551978,nm3893807,nm6153649","nm2910094,nm1590709"
tt4076756,Being Evel,Being Evel,2015,99,"Action,Biography,Documentary",nm0432616,"nm2420356,nm0432616",7.2,1344,,,"nm1035529,nm0432616,nm2308013,nm0424216"
tt4078856,The Coffin in the Mountain,Xin mi gong,2014,119,"Drama,Mystery",nm6810894,"nm6895437,nm6895438,nm6810894",7.7,2459,"nm6810895,nm6810896,nm6810897,nm6810899,nm5623966,nm6810901,nm6810902,nm6810903,nm6810904",nm6810898,nm6810905
tt4079152,The Dead End,Lie ri zhuo xin,2015,139,"Crime,Drama",nm3148857,"nm3148857,nm5722963,nm10752281",7.2,2296,"nm1443336,nm2874732,nm0849919,nm0525308,nm1705334,nm1328624,nm1877889,nm7022345","nm3437899,nm8658798",
tt4079902,Hooligan Sparrow,Hooligan Sparrow,2016,84,"Crime,Documentary,Drama",nm6811599,"nm0598531,nm6811599",7.3,599,,,nm6811599
tt4080598,100 Yen Love,Hyakuen no koi,2014,113,"Comedy,Drama",nm3118757,nm2136604,7.1,3064,"nm1078422,nm0411889,nm6812114,nm6812113,nm2944556,nm2958550,nm3021181","nm2747232,nm1411541,nm1748547","nm3698932,nm1735395,nm2843413"
tt4080728,A Man Called Ove,En man som heter Ove,2015,116,"Comedy,Drama,Romance",nm0391502,"nm0391502,nm7554519",7.7,73432,"nm0489858,nm1480656,nm7509932,nm5048087,nm2776085,nm0351349,nm0927092","nm2560232,nm4206052,nm0489162","nm3775507,nm2672802"
tt4080768,Summertime,La belle saison,2015,105,"Drama,Romance",nm0181117,"nm0181117,nm0689724",6.7,6200,"nm0174082,nm3148447,nm1309397","nm0208426,nm3495920,nm0527852,nm5175069,nm3270435,nm3939436,nm5386432",nm1133968
tt4080956,A Prayer Before Dawn,A Prayer Before Dawn,2017,116,"Action,Biography,Crime",nm0767160,"nm1881118,nm1272009,nm0759125",6.8,27852,"nm3771184,nm1881118,nm3307918,nm8982446,nm2166888,nm1759135,nm10311998,nm10312000","nm8982449,nm8982452","nm1057727,nm1384606,nm1099225,nm1017025"
tt4081630,The Valet,The Valet,2022,124,"Comedy,Drama,Romance",nm1471372,"nm1462097,nm0338576,nm0891554",6.7,18214,"nm0220240,nm0339011,nm1004774,nm1972614,nm0379877","nm3034977,nm1336827,nm0758345,nm0629653,nm3574449","nm0220240,nm0643967"
tt4082068,Dheepan,Dheepan,2015,115,"Crime,Drama",nm0002191,"nm0002191,nm0081179,nm4380548",7.2,17803,"nm7316147,nm1196219,nm0072364,nm3207271,nm0223540,nm4442364,nm1412971","nm7316148,nm7316149,nm1525639","nm0146434,nm0815081"
tt4082596,The Russian Woodpecker,The Russian Woodpecker,2015,80,"Documentary,War",nm4193781,nm4193781,6.7,1537,"nm8127922,nm8127923,nm8127917,nm8127910,nm8127926,nm8127911",nm8127927,"nm3128813,nm0503631"
tt4083850,Belle & Sebastian: The Adventure Continues,"Belle et Sébastien, l'aventure continue",2015,97,"Adventure,Family",nm0240995,"nm0041438,nm0758118,nm0836830",6.6,1854,"nm5904498,nm0001409,nm0627245,nm0133636,nm0539376,nm0091253,nm5808906,nm0258267","nm2010399,nm7706860","nm0109393,nm0241489,nm0499448,nm1360311"
tt4084056,The Sense of Wonder,Le goût des merveilles,2015,100,"Comedy,Drama,Romance",nm0078704,nm0078704,6.8,3677,"nm3118835,nm6368502,nm0682634,nm0060780,nm0580985","nm1812637,nm6507860,nm0007814,nm2138423,nm1057100","nm0496628,nm0786733"
tt4084744,Battle for Sevastopol,Bitva za Sevastopol,2015,110,"Action,Biography,Drama",nm0596364,"nm6815606,nm6815608,nm4859184,nm0596364,nm6218684",7.0,14991,"nm1142921,nm0890548,nm1649967,nm7260778,nm1554789,nm1458725","nm2099738,nm0085686,nm6058614,nm7073869","nm3051957,nm2647329"
tt4085502,Sum of Histories,Terug Naar Morgen,2015,86,"Drama,Romance,Sci-Fi",nm0098192,nm0098192,6.8,1222,"nm1683009,nm0208642,nm1613524,nm3315962,nm8927677,nm2282375","nm0810722,nm4189543,nm7228564,nm6935289","nm0887690,nm2926994"
tt4088268,Department Q: A Conspiracy of Faith,Flaskepost fra P,2016,112,"Crime,Drama,Mystery",nm0596407,"nm0647695,nm1064048",7.0,24376,"nm0509263,nm0267241,nm1914298,nm1315040,nm1939580,nm0683587,nm0098292","nm4518657,nm4826698,nm1767920","nm0421639,nm0895366"
tt4088328,Jalaler Golpo,Jalaler Golpo,2014,121,Drama,nm3769076,nm3769076,7.7,2077,"nm3618107,nm2609716,nm7186088,nm7186096,nm7186086,nm7186084,nm4566406,nm7186089","nm6777105,nm7186099","nm2485560,nm2486696"
tt4088588,Rainbow,Dhanak,2015,106,"Comedy,Drama",nm0474398,nm0474398,7.8,4753,"nm7095931,nm1479650,nm8395399,nm6819040,nm8395400,nm6819037,nm8395401","nm6818979,nm4740190,nm6829465",nm5712184
tt4093680,My Skinny Sister,Min lilla syster,2015,95,Drama,nm1615371,nm1615371,6.7,1851,"nm0635419,nm0994950,nm6982979,nm6982980","nm6822222,nm1902099,nm0356625,nm3410884,nm6982978,nm1211132",nm2321850
tt4102304,Kino pro Alekseeva,Kino pro Alekseeva,2014,95,Drama,nm2449509,nm2449509,6.8,578,"nm0953982,nm6826724,nm6826725,nm6163552,nm0538383","nm0538285,nm3603350,nm6826727,nm6826726,nm6620621","nm2305781,nm2647329"
tt4103404,The Forecaster,The Forecaster,2014,100,"Biography,Documentary","nm0895455,nm4681490","nm4681490,nm0895455",6.7,1286,,,"nm0679337,nm0895455"
tt4103724,Forever My Girl,Forever My Girl,2018,108,"Comedy,Drama,Music",nm0039192,"nm0039192,nm8969126",6.6,24380,"nm1025139,nm0005505,nm1186775,nm4742065,nm0382632","nm1557329,nm5338858,nm0897005,nm0387432,nm5054978","nm0509176,nm0385268,nm4403105"
tt4104022,People Places Things,People Places Things,2015,85,"Comedy,Romance",nm1475479,nm1475479,6.8,11482,"nm1318596,nm1985974","nm0356021,nm1790970,nm2782402,nm6957344,nm6957345,nm1736923,nm3588385,nm2541767","nm0164290,nm2801211"
tt4108894,What's the Time in Your World?,Dar donya ye to saat chand ast?,2014,101,"Drama,Romance",nm1971643,nm1971643,7.1,2912,"nm0608214,nm12344402,nm12344400,nm16952710,nm3931094,nm15860461,nm3640231","nm0368689,nm1975698,nm15559797",nm0608214
tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,2015,170,"Comedy,Drama,Romance",nm0015295,"nm0015295,nm1030373,nm0015287,nm1027719",7.0,21545,"nm0438463,nm3828984,nm1027719,nm0097893,nm0451148,nm5447706","nm0156858,nm1231899,nm3087728,nm0906226","nm1027719,nm1032700"
tt4110972,Vellimoonga,Vellimoonga,2014,129,"Comedy,Romance",nm1953961,nm6835351,7.6,2661,"nm0579756,nm4028151,nm3981484,nm3981484,nm3945709,nm3159930,nm4051131","nm6264784,nm7759290,nm0433884,nm2445419",nm2535099
tt4112208,Kuttram Kadithal,Kuttram Kadithal,2015,120,Drama,nm6836445,nm6836445,7.8,845,"nm6836446,nm6836448,nm6836449,nm6836450,nm6836451","nm6836447,nm7011993,nm13742484","nm6836452,nm6836453"
tt4114744,Whisper If I Forget,Unutursam Fisilda,2014,118,"Drama,Music,Romance",nm1463981,"nm1463981,nm11831302,nm12426991",7.5,18609,"nm0348347,nm2792064,nm1699178,nm0257826,nm1970866","nm4198135,nm4198135,nm0406157,nm1735322,nm5879333,nm1748275","nm4309251,nm1634779"
tt4115752,Chotushkone,Chotushkone,2014,148,Thriller,nm3797575,"nm5016559,nm3797575",8.2,4316,"nm0149816,nm0149816,nm0315872,nm0315872,nm1913625,nm1907554,nm3354073,nm4383483,nm7715469","nm0031967,nm0031967,nm3360405,nm3368637","nm3439866,nm5063150"
tt4116116,My Internship in Canada,Guibord s'en va-t-en guerre,2015,108,Comedy,nm0265852,nm0265852,6.9,1017,"nm7458283,nm0399088,nm7458284,nm8165397,nm8165400","nm8165395,nm5164711,nm8165396,nm8165398,nm8165399","nm0246404,nm0566919"
tt4116284,The Lego Batman Movie,The Lego Batman Movie,2017,104,"Action,Adventure,Animation",nm0003021,"nm0334381,nm0571344,nm1273099,nm2972864,nm4465847,nm0004170,nm0277730,nm0796950,nm0795975,nm0551376,nm4243936",7.3,188193,"nm0004715,nm0004715,nm0148418,nm0148418,nm0000146,nm0302108,nm1727621,nm0005277,nm0072476","nm0206257,nm0206257,nm9490217,nm2809577","nm0498175,nm1469853,nm0520488,nm0588087"
tt4117066,Meeruthiya Gangsters,Meeruthiya Gangsters,2015,129,"Comedy,Crime",nm5113220,"nm5113220,nm5416061,nm6960435,nm5863718",7.1,736,"nm4188433,nm3721371,nm4876224,nm3537191,nm6509791,nm3119274,nm0592799,nm0222143,nm2240044",nm2410391,"nm4195782,nm7147211,nm5113220,nm6840226"
tt4119208,Photon,Photon,2017,107,"Animation,Drama,Mystery",nm4644049,nm4644049,7.4,726,"nm0161607,nm5469567,nm8855454,nm8855459,nm8855451,nm8855461","nm2732805,nm8855458,nm7072161,nm8855457","nm8213324,nm10625383"
tt4119590,Initiation Love,Inishiêshon rabu,2015,110,Romance,nm1066739,nm6843256,7.0,1223,"nm2097378,nm0441168,nm1136775,nm4064242,nm3627424,nm5365474","nm1880510,nm2400341,nm6598013,nm6804167",
tt4120176,Things to Come,L'avenir,2016,102,Drama,nm0361135,nm0361135,6.9,15283,"nm0545838,nm1007411,nm4443932,nm0756587,nm1934325","nm0001376,nm0778568,nm2452936,nm1855686,nm6242100",nm0318570
tt4121610,"Tulipani, Love, Honour and a Bicycle","Tulipani: Liefde, eer en een fiets",2017,90,"Comedy,Drama","nm0226016,nm0331296","nm0888294,nm0226016",7.0,1280,"nm0316284,nm0618574,nm0771820,nm0664671,nm0893122","nm0989959,nm1006993,nm5601480,nm1033487,nm11835192","nm6096038,nm0138502,nm2490071,nm0212355"
tt4123886,Chhadke,Chhadke,2013,125,"Action,Thriller",nm6847854,nm6674416,6.8,1087,"nm7122852,nm6674416,nm7276598,nm4093958,nm4741033,nm4849826,nm4405897,nm8059461","nm4645539,nm4665334",nm4850287
tt4125222,The Champions,The Champions,2015,90,"Documentary,News",nm0219351,\N,8.5,556,,,nm0219351
tt4125300,The Murder Case of Hana & Alice,Hana to Arisu satsujin jiken,2015,100,"Animation,Comedy,Crime",nm0412517,nm0412517,7.1,2613,"nm14468202,nm17639974,nm17639981,nm3099486","nm1066974,nm0840551,nm1354224,nm17639977,nm17639972,nm17639979","nm2055761,nm0412517,nm4810515,nm3910167"
tt4125856,For Grace,For Grace,2015,92,"Biography,Documentary,Family","nm3750529,nm6849090",\N,7.3,862,"nm3195039,nm9697126,nm1410921,nm17485516,nm13639011",,
tt4126304,Cartel Land,Cartel Land,2015,100,Documentary,nm1292648,\N,7.3,19099,,,"nm1292648,nm0947400"
tt4126312,"3 1/2 Minutes, 10 Bullets","3½ Minutes, Ten Bullets",2015,98,"Crime,Documentary",nm3997712,nm3997712,7.3,2034,,,"nm1684394,nm6849545"
tt4129876,Winterkartoffelknödel,Winterkartoffelknödel,2014,96,"Comedy,Crime",nm0381305,"nm0081897,nm0381305,nm0772751,nm5719121",6.9,2734,"nm0080134,nm0777649,nm0347856,nm0937099,nm2718341,nm3940934,nm2300048","nm0693383,nm0297204,nm0354198","nm0609265,nm0772751"
tt4130944,Lamb,Lamb,2015,94,"Drama,Family",nm3672972,"nm3672972,nm2017718,nm7553135,nm7553384",6.8,818,"nm7257270,nm4268649,nm7313618,nm7553093","nm6862645,nm7257271,nm6862644,nm7313617,nm7257352,nm7257354","nm4676364,nm0492207,nm0714909"
tt4131188,Test,Ispytanie,2014,96,Drama,nm0467811,nm0467811,7.2,625,"nm4537253,nm6854277,nm5425625,nm6854276",nm6854275,nm0866250
tt4131686,I Want to Live,I Want to Live,2015,106,"Adventure,Biography,Documentary",nm6748553,nm6748553,7.9,3469,nm15234698,nm15234699,nm6748553
tt4131756,Goddess of the Fireflies,La déesse des mouches à feu,2020,105,Drama,nm1932706,"nm5431427,nm5774530,nm9461382",6.6,656,"nm0195197,nm9894733,nm8228701,nm2404077","nm9374927,nm0639098,nm9759583,nm5104818,nm10969166,nm10610431","nm2069232,nm0888605"
tt4134784,Lucent,Lucent,2014,107,Documentary,nm6856823,nm6856823,8.6,515,,,nm6856823
tt4135844,Ixcanul,Ixcanul,2015,93,Drama,nm3563342,nm3563342,7.1,3415,"nm6857816,nm6857812,nm6857814,nm5225565","nm7241318,nm5214293","nm3563342,nm6482231,nm6857810,nm1317440"
tt4136056,The Seven Five,The Seven Five,2014,104,"Biography,Crime,Documentary",nm1183164,\N,7.6,6601,,,"nm1093506,nm1127338,nm4377862"
tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,2016,111,"Biography,Comedy,Drama",nm0001241,"nm0552842,nm12222824",6.8,61725,"nm0000424,nm0374865,nm0870199,nm0179680,nm1605114,nm0354069,nm0785938","nm0000658,nm0272581,nm3616206","nm0474138,nm0780870"
tt4136148,Beyond My Grandfather Allende,"Allende, mi abuelo Allende",2015,90,"Documentary,Drama,History",nm6858204,"nm1629771,nm0145160,nm6858204,nm12633953",7.0,516,,,nm0145160
tt4137324,Magician: The Astonishing Life and Work of Orson Welles,Magician: The Astonishing Life and Work of Orson Welles,2014,91,"Biography,Documentary",nm0941457,\N,6.9,1023,,,nm2901641
tt4137902,Dark Horse,Dark Horse,2015,85,"Documentary,Drama,Sport",nm1031790,nm1031790,7.3,1361,"nm9472759,nm9472763",,nm2349618
tt4139928,The Legend of Maula Jatt,The Legend of Maula Jatt,2022,153,"Action,Drama,Fantasy",nm2850440,"nm2850440,nm0011978",8.4,11538,"nm2717565,nm4273857,nm9069556,nm4913580,nm3765596,nm14023791,nm0019405,nm3809372","nm4493060,nm3892419","nm8698105,nm2850440,nm7421663"
tt4143508,Long Strange Trip,Long Strange Trip,2017,238,"Biography,Documentary,Music",nm0052737,\N,8.2,2122,,,"nm6864281,nm1948743,nm1659903,nm2805904"
tt4144504,How to Change the World,How to Change the World,2015,110,"Adventure,Biography,Documentary",nm1935753,nm1935753,7.5,1340,,,"nm1158754,nm4006340"
tt4145178,Listen to Me Marlon,Listen to Me Marlon,2015,103,"Biography,Documentary",nm2257147,"nm2257147,nm0262167",8.1,8134,nm2788786,,"nm0061557,nm2639385,nm0191712"
tt4147684,La Once,La Once,2014,80,Documentary,nm3073146,"nm3073146,nm2078626",7.5,617,,,
tt4148400,Two Hearts as One,Birlesen Gönüller,2014,126,"Drama,History",nm1754460,"nm5923171,nm6869215",7.5,4192,"nm2889275,nm0354563,nm3271080,nm1027718,nm4606848,nm2817670,nm6870608","nm3113711,nm1747688,nm1699335","nm4769796,nm1757124"
tt4149696,Pawno,Pawno,2015,89,"Comedy,Drama,Romance",nm0409883,nm1438509,6.9,628,"nm0115979,nm0447848,nm1322528,nm1438509,nm0725456,nm1318889","nm0220450,nm0035788,nm4293608,nm2513057","nm1438509,nm0409883"
tt4151776,King Cohen,King Cohen: The Wild World of Filmmaker Larry Cohen,2017,110,"Biography,Documentary",nm0593746,nm0593746,7.5,625,,,"nm2789023,nm0593746,nm1632377"
tt4153324,Drifters,Tjuvheder,2015,92,"Crime,Drama",nm2065321,nm2065321,7.0,1887,"nm1166638,nm7774887,nm7689512,nm1166542,nm7689517,nm0897194","nm1935938,nm0442436,nm7689514,nm7689524","nm2214994,nm1515685"
tt4154664,Captain Marvel,Captain Marvel,2019,123,"Action,Adventure,Sci-Fi","nm1349818,nm0281396","nm1349818,nm0281396,nm4039044,nm2270979,nm0498834",6.7,647692,"nm0000168,nm0578853,nm0578853,nm0000179,nm0005023,nm1195855,nm0163988","nm0488953,nm0488953,nm0488953,nm0000906,nm0000906,nm2736476,nm2110418",nm0270559
tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149,"Action,Adventure,Sci-Fi","nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347",8.4,1336005,"nm0000375,nm0000375,nm1165110,nm0749263,nm0749263,nm0262635,nm0262635,nm0000332,nm0000332,nm1212722,nm4043618,nm4043618,nm1569276,nm1569276","nm0424060,nm0424060,nm0757855",nm0270559
tt4154796,Avengers: Endgame,Avengers: Endgame,2019,181,"Action,Adventure,Sci-Fi","nm0751577,nm0751648","nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347",8.4,1407206,"nm0000375,nm0000375,nm0262635,nm0262635,nm0749263,nm0749263,nm1165110,nm0719637,nm0719637,nm0000332,nm0000332,nm0748620,nm0748620,nm1212722,nm1569276,nm1569276","nm0424060,nm0424060",nm0270559
tt4156348,The Crucible,The Crucible,2014,190,Drama,"nm6874360,nm1977735",nm0007186,8.7,620,"nm0035514,nm4222038,nm0254879,nm0310153,nm0324241","nm5087795,nm3744128,nm0278615,nm2106007,nm3648207",
tt4157220,Iris,Iris,2014,79,"Biography,Documentary,History",nm0563099,\N,7.1,4743,,,"nm5567259,nm3772181,nm3825020"
tt4157510,For Here or to Go?,For Here or to Go?,2015,105,"Comedy,Drama",nm5093086,nm6876620,6.7,665,"nm3170495,nm0438496,nm3451648,nm1437925,nm1589782,nm0828983,nm3791998,nm7089603,nm7089604",nm2692301,"nm6876620,nm3269642,nm5093086,nm3954547"
tt4158876,Other People,Other People,2016,97,"Comedy,Drama",nm6287571,nm6287571,6.8,12962,"nm0687146,nm0925966,nm1775222,nm0233209,nm2006259","nm0788340,nm2654829,nm2295293,nm1967930,nm0820053","nm0083851,nm0004395,nm1133158"
tt4159044,The Kiss,Kysset,2022,116,"Drama,Romance,War",nm0000806,"nm0490417,nm0000806,nm0959003",6.6,1049,"nm1314721,nm0586565,nm1399770,nm0237814,nm3672494,nm7000244,nm0910434,nm13268880","nm8014044,nm1142215","nm0374386,nm1818482"
tt4160256,Olmo & the Seagull,Olmo & the Seagull,2015,82,"Documentary,Drama,Romance","nm3525467,nm2158362","nm3525467,nm2158362",7.2,725,"nm6896339,nm2409255,nm1687175,nm6896334,nm0243620","nm6896336,nm1379541,nm0176013","nm6682792,nm3719791,nm2245654"
tt4160708,Don't Breathe,Don't Breathe,2016,88,"Crime,Horror,Thriller",nm1793079,"nm1793079,nm2140186",7.1,325271,"nm0002332,nm1910255,nm4683167,nm1139358,nm5085246","nm3994408,nm7608436,nm3156103,nm2169138,nm8357356","nm1793079,nm0000600,nm0849964"
tt4161074,Presenting Princess Shaw,Presenting Princess Shaw,2015,83,"Documentary,Music",nm2609593,nm2609593,6.9,614,,"nm15209971,nm15209970",nm1358957
tt4164468,Warriors of the Rainbow: Seediq Bale II,Sai de ke · ba lai: Cai hong qiao,2011,132,"Action,Drama,History",nm0917669,nm0917669,7.6,1995,"nm4595384,nm2208579,nm0027942,nm0442754,nm4595701,nm6071443,nm5555540","nm0398852,nm4629744,nm2639075","nm0151835,nm0398971,nm0000247,nm8346537"
tt4168188,Chaar Sahibzaade,Chaar Sahibzaade,2014,135,"Animation,History",nm0062614,"nm0062614,nm1397944,nm1597736",7.7,8049,"nm0700875,nm2102514,nm2102514",,nm1274811
tt4169146,Give Me Liberty,Give Me Liberty,2019,110,"Comedy,Drama",nm1699715,"nm1477055,nm1699715",6.7,2307,"nm10288838,nm6244217,nm10638141,nm10638143,nm11677156,nm10617082","nm10129349,nm10638142,nm10327147,nm1253802","nm9792460,nm1477055,nm0356201,nm0541308"
tt4169250,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,2016,184,"Biography,Drama,Sport",nm3109770,"nm3109770,nm4614038,nm16837004,nm2590575,nm3118214,nm4274191",8.0,74278,"nm3818286,nm0451600,nm0788903,nm1122912,nm2227818","nm6442009,nm7796669,nm1983214,nm0154653,nm2394380","nm8563655,nm4521241"
tt4170344,I Called Him Morgan,I Called Him Morgan,2016,92,"Documentary,Drama,History",nm1548607,"nm1548607,nm0652141",7.3,2030,,,nm1548607
tt4170436,That Thing Called Tadhana,That Thing Called Tadhana,2014,110,"Comedy,Drama,Romance",nm3184677,nm3184677,7.3,1265,"nm3477347,nm2505548,nm7136484,nm3933162,nm7037450,nm7136485,nm6652692","nm1284020,nm2652403,nm4960535","nm2652403,nm2758967"
tt4172430,13 Hours: The Secret Soldiers of Benghazi,13 Hours: The Secret Soldiers of Benghazi,2016,144,"Action,Drama,History",nm0000881,"nm2353561,nm4021083",7.3,176004,"nm1024677,nm1032567,nm0197647,nm0219292,nm1047883,nm0242882,nm0182345,nm1818216,nm0504762",nm1715145,"nm0000881,nm0831098"
tt4173170,The Eternal Road,Ikitie,2017,103,"Drama,History",nm1457822,"nm0009248,nm1457822,nm0521803,nm0878408",7.1,2865,"nm0466636,nm0084969,nm1311267,nm0899476","nm0461746,nm0084950,nm0433502,nm7305486,nm1999590,nm0845541",nm0559070
tt4173494,Love & Peace,Rabu & Pîsu,2015,117,"Comedy,Drama,Musical",nm0814469,nm0814469,6.8,1354,"nm4056296,nm1966361,nm1270299,nm7406086,nm2273252","nm0039591,nm7162479,nm0409465,nm2596846,nm15405050",
tt4176604,Varsham,Varsham,2014,150,Drama,nm3452383,nm3452383,6.9,1306,"nm0007123,nm10026456,nm5782889,nm6643390,nm3159930,nm1411548,nm3397660","nm5242011,nm1952830,nm6840278",nm0007123
tt4176826,Look Who's Back,Er ist wieder da,2015,116,"Comedy,Drama,Fantasy",nm1177494,"nm1177494,nm4824241,nm6048418,nm0471086,nm3018800,nm1729412,nm2095095",7.0,53066,"nm0557908,nm8069181,nm8069182,nm8069183,nm3387284,nm0123974,nm2083561,nm0748964","nm8069184,nm3151404","nm7595557,nm0006905"
tt4178092,The Gift,The Gift,2015,108,"Drama,Mystery,Thriller",nm0249291,nm0249291,7.0,182791,"nm0000867,nm0249291,nm0341377,nm0493797,nm3354041,nm0682495","nm0356017,nm2798112,nm0005311,nm2438791","nm0089658,nm0249291,nm0947344"
tt4181270,Window Horses,Window Horses: The Poetic Persian Epiphany of Rosie Ming,2016,85,"Adventure,Animation,Drama",nm0281599,nm0281599,6.7,635,"nm0680983,nm1859475,nm1041023,nm1818216,nm0001528,nm0304708","nm0013037,nm0644897,nm0477088,nm5625610","nm0281599,nm0298041,nm0893744"
tt4183756,Khaad,Khaad,2014,140,Adventure,nm1907554,\N,7.2,952,"nm4429138,nm3386945,nm0015289,nm1738026,nm6374130","nm0149846,nm1397536,nm5450663,nm5190481,nm5992649","nm1421119,nm1192808"
tt4185572,The Hunting Ground,The Hunting Ground,2015,103,Documentary,nm0225269,"nm0225269,nm0463039",7.5,6614,,,nm0463039
